Unnamed: 0,State Code,District Code,Sub District Code,India/ State/ Union Territory/ District/ Sub-district,Name,Total/Rural/Urban,Number of villages Inhabited,Number of villages unhabited,Number of towns,Number of households,Population,"Area
 (In sq. km)",Population per sq. km.,lattitude,longitude,elevation,temp (min),temp (max),temp (mean),terrorist attacks,maoist attacks,border,LWE areas,elevation_index,border_index,terrorism_index,maoist_index,temp_index,population_sq_km_index,elevation_modified,population_sq_km_modified,temp_modified,border_modified,terrorism_modified,maoist_modified,Risk,Hardship,risk_hardship_matrix_index,risk_value,hardship_value,normalized_risk_hardship_matrix_index
478,8,105,0.0,DISTRICT,Bharatpur,Total,1432,92,10,425414,2548462,5066.0,503.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008885512904308503,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43516547916048726,2,1,2,-0.4940177144487849
479,8,105,505.0,SUB-DISTRICT,Pahari,Total,132,4,0,30164,198897,386.82,514.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009079828295854016,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43507515432444144,2,1,2,-0.4940177144487849
480,8,105,506.0,SUB-DISTRICT,Kaman,Total,113,14,1,32797,203949,358.01,570.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.010069070289176633,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43461531879548065,2,1,2,-0.4940177144487849
481,8,105,507.0,SUB-DISTRICT,Nagar,Total,164,7,1,38246,241858,472.88,511.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009026833189068877,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43509978837063573,2,1,2,-0.4940177144487849
482,8,105,508.0,SUB-DISTRICT,Deeg,Total,124,8,1,38091,226710,505.43,449.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00793160098217598,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4356088919919852,2,1,2,-0.4940177144487849
483,8,105,509.0,SUB-DISTRICT,Nadbai,Total,119,4,1,35799,215136,446.98,481.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008496882121217474,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.435346128832579,2,1,2,-0.4940177144487849
484,8,105,510.0,SUB-DISTRICT,Kumher,Total,124,6,1,33617,201341,448.86,449.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00793160098217598,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4356088919919852,2,1,2,-0.4940177144487849
485,8,105,511.0,SUB-DISTRICT,Bharatpur,Total,175,18,1,78940,453015,501.49,903.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.015951527142327192,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4318809396679102,2,1,2,-0.4940177144487849
486,8,105,512.0,SUB-DISTRICT,Weir,Total,148,5,2,47485,280092,606.44,462.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008161246444911587,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43550214445847646,2,1,2,-0.4940177144487849
487,8,105,513.0,SUB-DISTRICT,Bayana,Total,182,13,2,46367,269512,778.56,346.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0061121023158861665,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43645466091132373,2,1,2,-0.4940177144487849
488,8,105,514.0,SUB-DISTRICT,Rupbas,Total,151,13,0,43908,257952,560.53,460.0,27.2173,77.4901,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008125916373721493,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4355185671559393,2,1,2,-0.4940177144487849
489,8,106,0.0,DISTRICT,Dhaulpur,Total,801,18,4,203754,1206516,3033.0,398.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.007030684166828596,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43602767077728877,2,1,2,-0.4940177144487849
490,8,106,515.0,SUB-DISTRICT,Baseri,Total,194,6,1,41705,244774,999.94,245.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004327933720786447,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4372840071331995,2,1,2,-0.4940177144487849
491,8,106,516.0,SUB-DISTRICT,Bari,Total,170,5,1,41236,245650,793.77,309.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0054584959988694375,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4367584808143872,2,1,2,-0.4940177144487849
492,8,106,517.0,SUB-DISTRICT,Sepau,Total,130,1,0,31955,191079,312.38,612.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.010811001784168595,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43427044214876004,2,1,2,-0.4940177144487849
493,8,106,518.0,SUB-DISTRICT,Dhaulpur,Total,195,3,1,61709,361109,523.73,689.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.012171209524987193,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4336381682964389,2,1,2,-0.4940177144487849
494,8,106,519.0,SUB-DISTRICT,Rajakhera,Total,112,3,1,27149,163904,403.18,407.0,26.7118,77.7396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.007189669487184016,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4359537686387058,2,1,2,-0.4940177144487849
495,8,107,0.0,DISTRICT,Karauli,Total,851,37,4,262503,1458248,5524.0,264.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004663569397092335,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4371279915073021,2,1,2,-0.4940177144487849
496,8,107,520.0,SUB-DISTRICT,Todabhim,Total,148,3,1,43488,251180,596.29,421.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0074369799855146706,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4358388097564656,2,1,2,-0.4940177144487849
497,8,107,521.0,SUB-DISTRICT,Nadoti,Total,96,10,0,28029,150898,712.66,212.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0037449875461499057,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4375549816413371,2,1,2,-0.4940177144487849
498,8,107,522.0,SUB-DISTRICT,Hindaun,Total,160,5,1,74457,423874,700.59,605.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.010687346535003268,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43432792158988015,2,1,2,-0.4940177144487849
499,8,107,523.0,SUB-DISTRICT,Karauli,Total,206,6,1,63290,349128,1383.76,252.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0044515889699517745,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43722652769207937,2,1,2,-0.4940177144487849
500,8,107,524.0,SUB-DISTRICT,Mandrail,Total,74,3,0,13785,74600,632.88,118.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0020844742002155132,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43832684842209274,2,1,2,-0.4940177144487849
501,8,107,525.0,SUB-DISTRICT,Sapotra,Total,167,10,1,39454,208568,1497.81,139.0,26.4956,77.0275,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0024554399477114946,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43815441009873246,2,1,2,-0.4940177144487849
502,8,108,0.0,DISTRICT,Sawai Madhopur,Total,758,56,4,254716,1335551,4498.0,297.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.005246515571728877,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4368570169991645,2,1,2,-0.4940177144487849
503,8,108,526.0,SUB-DISTRICT,Gangapur,Total,118,7,2,63010,346614,571.79,606.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.010705011570598316,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4343197102411487,2,1,2,-0.4940177144487849
504,8,108,527.0,SUB-DISTRICT,Bamanwas,Total,141,12,0,33005,171648,654.98,262.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004628239325902242,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43714441420476496,2,1,2,-0.4940177144487849
505,8,108,528.0,SUB-DISTRICT,Malarna Doongar,Total,61,15,0,19654,105732,341.15,310.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0054761610344644844,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4367502694656557,2,1,2,-0.4940177144487849
506,8,108,529.0,SUB-DISTRICT,Bonli,Total,99,6,1,26317,142741,553.13,258.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004557579183522055,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4371772595996907,2,1,2,-0.4940177144487849
507,8,108,530.0,SUB-DISTRICT,Chauth Ka Barwara,Total,66,1,0,19222,97500,469.47,208.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0036743274037697184,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43758782703626287,2,1,2,-0.4940177144487849
508,8,108,531.0,SUB-DISTRICT,Sawai Madhopur,Total,147,7,1,64649,334877,982.76,341.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.006023777137910933,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.436495717654981,2,1,2,-0.4940177144487849
509,8,108,532.0,SUB-DISTRICT,Khandar,Total,126,8,0,28859,136439,924.74,148.0,26.0189,76.3522,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.002614425268066915,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43808050796014947,2,1,2,-0.4940177144487849
510,8,109,0.0,DISTRICT,Dausa,Total,1079,30,5,292502,1634409,3432.0,476.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00840855694324224,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43538718557623624,2,1,2,-0.4940177144487849
511,8,109,533.0,SUB-DISTRICT,Baswa,Total,229,2,1,61990,338878,635.74,533.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009415463972159904,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43491913869854404,2,1,2,-0.4940177144487849
512,8,109,534.0,SUB-DISTRICT,Mahwa,Total,161,0,2,46764,264667,487.91,542.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009574449292515325,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43484523655996105,2,1,2,-0.4940177144487849
513,8,109,535.0,SUB-DISTRICT,Sikrai,Total,139,0,0,50010,260484,514.71,506.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008938508011093643,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43514084511429296,2,1,2,-0.4940177144487849
514,8,109,536.0,SUB-DISTRICT,Dausa,Total,248,8,1,73131,420937,923.46,456.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.008055256231341306,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4355514125508651,2,1,2,-0.4940177144487849
515,8,109,537.0,SUB-DISTRICT,Lalsot,Total,302,20,1,60607,349443,870.18,402.0,26.8827,76.5705,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0071013443092087835,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43599482538236295,2,1,2,-0.4940177144487849
516,8,110,0.0,DISTRICT,Jaipur,Total,2126,54,19,1177096,6626178,11143.0,595.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0105106961790528,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43441003507719456,2,1,2,-0.4940177144487849
517,8,110,538.0,SUB-DISTRICT,Kotputli,Total,144,0,1,69470,413256,811.07,510.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009009168153473829,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43510799971936714,2,1,2,-0.4940177144487849
518,8,110,539.0,SUB-DISTRICT,Viratnagar,Total,100,1,1,27318,166087,482.92,344.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.006076772244696073,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43647108360878667,2,1,2,-0.4940177144487849
519,8,110,540.0,SUB-DISTRICT,Shahpura,Total,100,0,2,43971,272632,530.42,514.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009079828295854016,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43507515432444144,2,1,2,-0.4940177144487849
520,8,110,541.0,SUB-DISTRICT,Chomu,Total,114,0,2,60737,395009,680.77,580.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0102457206451271,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4345332053081662,2,1,2,-0.4940177144487849
521,8,110,542.0,SUB-DISTRICT,Phulera (Hq.Sambhar),Total,238,0,4,72330,444105,1560.99,285.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.005034535144588317,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4369555531839418,2,1,2,-0.4940177144487849
522,8,110,543.0,SUB-DISTRICT,Mauzamabad,Total,148,9,0,35063,213016,1339.7,159.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.002808740659612429,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43799018312410354,2,1,2,-0.4940177144487849
523,8,110,544.0,SUB-DISTRICT,Phagi,Total,169,3,0,31504,191126,1118.17,171.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00302072108675299,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43789164693932625,2,1,2,-0.4940177144487849
524,8,110,545.0,SUB-DISTRICT,Sanganer,Total,144,3,1,185582,969696,710.21,1365.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.02411277358723878,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4280872965539837,2,1,2,-0.4940177144487849
525,8,110,546.0,SUB-DISTRICT,Jaipur,Total,72,0,2,446060,2298782,579.23,3969.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.07011252627674044,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4067049444573068,2,1,2,-0.4940177144487849
526,8,110,547.0,SUB-DISTRICT,Amber,Total,192,3,1,74794,452005,810.87,557.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.009839424826441026,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43472206632898935,2,1,2,-0.4940177144487849
527,8,110,548.0,SUB-DISTRICT,Jamwa Ramgarh,Total,233,8,1,49963,303236,1022.23,297.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.005246515571728877,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4368570169991645,2,1,2,-0.4940177144487849
528,8,110,549.0,SUB-DISTRICT,Bassi,Total,206,6,3,44659,283594,679.85,417.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.007366319843134484,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4358716551513913,2,1,2,-0.4940177144487849
529,8,110,550.0,SUB-DISTRICT,Chaksu,Total,266,21,1,35645,223634,816.57,274.0,26.9155,75.819,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004840219753042802,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4370458780199876,2,1,2,-0.4940177144487849
530,8,111,0.0,DISTRICT,Sikar,Total,1162,5,15,444816,2677333,7732.0,346.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0061121023158861665,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43645466091132373,2,1,2,-0.4940177144487849
531,8,111,551.0,SUB-DISTRICT,Fatehpur,Total,127,0,2,50488,305638,1071.41,285.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.005034535144588317,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4369555531839418,2,1,2,-0.4940177144487849
532,8,111,552.0,SUB-DISTRICT,Lachhmangarh,Total,170,0,1,54786,320956,1221.75,263.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004645904361497288,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43713620285603355,2,1,2,-0.4940177144487849
533,8,111,553.0,SUB-DISTRICT,Sikar,Total,201,0,1,106711,644186,1516.26,425.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.007507640127894857,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4358059643615398,2,1,2,-0.4940177144487849
534,8,111,554.0,SUB-DISTRICT,Danta Ramgarh,Total,242,0,4,68565,423314,1371.31,309.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0054584959988694375,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4367584808143872,2,1,2,-0.4940177144487849
535,8,111,555.0,SUB-DISTRICT,Sri Madhopur,Total,230,5,5,95115,583328,1372.92,425.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.007507640127894857,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4358059643615398,2,1,2,-0.4940177144487849
536,8,111,556.0,SUB-DISTRICT,Neem-Ka-Thana,Total,192,0,2,69151,399911,1178.35,339.0,27.6092,75.1396,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00598844706672084,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43651214035244384,2,1,2,-0.4940177144487849
537,8,112,0.0,DISTRICT,Nagaur,Total,1575,14,18,578809,3307743,17718.0,187.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0033033616562737375,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43776026535962315,2,1,2,-0.4940177144487849
538,8,112,557.0,SUB-DISTRICT,Ladnu,Total,99,1,1,41639,252942,1258.35,201.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0035506721546043917,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.437645306477383,2,1,2,-0.4940177144487849
539,8,112,558.0,SUB-DISTRICT,Didwana,Total,189,1,1,67030,397003,1649.05,241.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.00425727357840626,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4373168525281253,2,1,2,-0.4940177144487849
540,8,112,559.0,SUB-DISTRICT,Jayal,Total,139,1,0,47470,269024,2065.76,130.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.002296454627356074,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4382283122373154,2,1,2,-0.4940177144487849
541,8,112,560.0,SUB-DISTRICT,Nagaur,Total,192,1,5,89309,524926,3055.55,172.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0030383861223480363,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4378834355905948,2,1,2,-0.4940177144487849
542,8,112,561.0,SUB-DISTRICT,Kheenvsar,Total,92,0,0,32478,192924,1646.26,117.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0020668091646204667,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43833505977082415,2,1,2,-0.4940177144487849
543,8,112,562.0,SUB-DISTRICT,Merta,Total,197,4,3,74267,388929,2285.62,170.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.003003056051157943,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4378998582880577,2,1,2,-0.4940177144487849
544,8,112,563.0,SUB-DISTRICT,Degana,Total,199,6,2,59116,306103,1897.99,161.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0028440707308025224,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4379737604266407,2,1,2,-0.4940177144487849
545,8,112,564.0,SUB-DISTRICT,Parbatsar,Total,117,0,1,41748,225413,1105.08,204.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0036036672613895316,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4376206724311887,2,1,2,-0.4940177144487849
546,8,112,565.0,SUB-DISTRICT,Makrana,Total,134,0,3,57048,345569,1127.76,306.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.005405500892084298,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4367831148605815,2,1,2,-0.4940177144487849
547,8,112,566.0,SUB-DISTRICT,Nawa,Total,217,0,2,68704,404910,1626.59,249.0,27.2001,74.0,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.004398593863166635,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4372511617382737,2,1,2,-0.4940177144487849
548,8,113,0.0,DISTRICT,Jodhpur,Total,1836,2,7,649013,3687165,22850.0,161.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0028440707308025224,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4379737604266407,2,1,2,-0.4940177144487849
549,8,113,567.0,SUB-DISTRICT,Phalodi,Total,500,0,1,93489,564560,7696.81,73.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,1,0.03196522183863956,0.0012895475984384109,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43869635911500765,2,1,2,-0.4940177144487849
550,8,113,568.0,SUB-DISTRICT,Osian,Total,264,0,0,75643,465257,3543.41,131.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.002314119662951121,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43822010088858393,2,1,2,-0.4940177144487849
551,8,113,569.0,SUB-DISTRICT,Bhopalgarh,Total,160,0,0,58361,320952,2491.64,129.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0022787895917610276,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43823652358604687,2,1,2,-0.4940177144487849
552,8,113,570.0,SUB-DISTRICT,Jodhpur,Total,133,1,4,253102,1378224,1968.42,700.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.012365524916532707,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43354784346039305,2,1,2,-0.4940177144487849
553,8,113,571.0,SUB-DISTRICT,Shergarh,Total,507,0,0,75925,452134,3866.64,117.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.0020668091646204667,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.43833505977082415,2,1,2,-0.4940177144487849
554,8,113,572.0,SUB-DISTRICT,Luni,Total,170,0,0,37897,221979,1616.85,137.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.002420109876521401,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4381708327961953,2,1,2,-0.4940177144487849
555,8,113,573.0,SUB-DISTRICT,Bilara,Total,102,1,2,54596,284059,1666.22,170.0,26.2798,73.0187,1000.0,49.0,105.0,82.0,0,0,0,0,0,0,0,0,0,0,0.03196522183863956,0.003003056051157943,0.9010989010989011,0.0,0.0,0.0,0.02043236221266987,0.4378998582880577,2,1,2,-0.4940177144487849
556,8,114,0.0,DISTRICT,Jaisalmer,Total,756,43,2,117171,669919,38401.0,17.0,26.91,70.91,1000.0,49.0,105.0,82.0,0,0,1,0,0,1,0,0,0,1,0.03196522183863956,0.0003003056051157943,0.9010989010989011,0.5,0.0,0.0,0.2528504823817901,0.43915619464396843,2,1,2,-0.4940177144487849
557,8,114,574.0,SUB-DISTRICT,Jaisalmer,Total,338,37,1,48686,265237,24462.42,11.0,26.91,70.91,1000.0,49.0,105.0,82.0,0,0,1,0,0,1,0,0,0,1,0.03196522183863956,0.00019431539154551397,0.9010989010989011,0.5,0.0,0.0,0.2528504823817901,0.43920546273635713,2,1,2,-0.4940177144487849
